contract_address,implementation_address,contract_name,function_name,signature,state_mutability,input_params,output_params
0xa180bedd56438c596c9aced94d03a3001c5bb83c,,UniswapV3Pool,maxLiquidityPerTick,70cf754a,view,[],"[{""name"": """", ""type"": ""uint128"", ""position"": 1}]"
0xa180bedd56438c596c9aced94d03a3001c5bb83c,,UniswapV3Pool,mint,3c8a7d8d,nonpayable,"[{""name"": ""recipient"", ""type"": ""address"", ""position"": 1}, {""name"": ""tickLower"", ""type"": ""int24"", ""position"": 2}, {""name"": ""tickUpper"", ""type"": ""int24"", ""position"": 3}, {""name"": ""amount"", ""type"": ""uint128"", ""position"": 4}, {""name"": ""data"", ""type"": ""bytes"", ""position"": 5}]","[{""name"": ""amount0"", ""type"": ""uint256"", ""position"": 1}, {""name"": ""amount1"", ""type"": ""uint256"", ""position"": 2}]"
0xa180bedd56438c596c9aced94d03a3001c5bb83c,,UniswapV3Pool,observations,252c09d7,view,"[{""name"": """", ""type"": ""uint256"", ""position"": 1}]","[{""name"": ""blockTimestamp"", ""type"": ""uint32"", ""position"": 1}, {""name"": ""tickCumulative"", ""type"": ""int56"", ""position"": 2}, {""name"": ""secondsPerLiquidityCumulativeX128"", ""type"": ""uint160"", ""position"": 3}, {""name"": ""initialized"", ""type"": ""bool"", ""position"": 4}]"
0xa180bedd56438c596c9aced94d03a3001c5bb83c,,UniswapV3Pool,observe,883bdbfd,view,"[{""name"": ""secondsAgos"", ""type"": ""uint32[]"", ""position"": 1}]","[{""name"": ""tickCumulatives"", ""type"": ""int56[]"", ""position"": 1}, {""name"": ""secondsPerLiquidityCumulativeX128s"", ""type"": ""uint160[]"", ""position"": 2}]"
0xa180bedd56438c596c9aced94d03a3001c5bb83c,,UniswapV3Pool,positions,514ea4bf,view,"[{""name"": """", ""type"": ""bytes32"", ""position"": 1}]","[{""name"": ""liquidity"", ""type"": ""uint128"", ""position"": 1}, {""name"": ""feeGrowthInside0LastX128"", ""type"": ""uint256"", ""position"": 2}, {""name"": ""feeGrowthInside1LastX128"", ""type"": ""uint256"", ""position"": 3}, {""name"": ""tokensOwed0"", ""type"": ""uint128"", ""position"": 4}, {""name"": ""tokensOwed1"", ""type"": ""uint128"", ""position"": 5}]"
0xa180bedd56438c596c9aced94d03a3001c5bb83c,,UniswapV3Pool,protocolFees,1ad8b03b,view,[],"[{""name"": ""token0"", ""type"": ""uint128"", ""position"": 1}, {""name"": ""token1"", ""type"": ""uint128"", ""position"": 2}]"
0xa180bedd56438c596c9aced94d03a3001c5bb83c,,UniswapV3Pool,setFeeProtocol,8206a4d1,nonpayable,"[{""name"": ""feeProtocol0"", ""type"": ""uint8"", ""position"": 1}, {""name"": ""feeProtocol1"", ""type"": ""uint8"", ""position"": 2}]",[]
0xa180bedd56438c596c9aced94d03a3001c5bb83c,,UniswapV3Pool,slot0,3850c7bd,view,[],"[{""name"": ""sqrtPriceX96"", ""type"": ""uint160"", ""position"": 1}, {""name"": ""tick"", ""type"": ""int24"", ""position"": 2}, {""name"": ""observationIndex"", ""type"": ""uint16"", ""position"": 3}, {""name"": ""observationCardinality"", ""type"": ""uint16"", ""position"": 4}, {""name"": ""observationCardinalityNext"", ""type"": ""uint16"", ""position"": 5}, {""name"": ""feeProtocol"", ""type"": ""uint8"", ""position"": 6}, {""name"": ""unlocked"", ""type"": ""bool"", ""position"": 7}]"
0xa180bedd56438c596c9aced94d03a3001c5bb83c,,UniswapV3Pool,snapshotCumulativesInside,a38807f2,view,"[{""name"": ""tickLower"", ""type"": ""int24"", ""position"": 1}, {""name"": ""tickUpper"", ""type"": ""int24"", ""position"": 2}]","[{""name"": ""tickCumulativeInside"", ""type"": ""int56"", ""position"": 1}, {""name"": ""secondsPerLiquidityInsideX128"", ""type"": ""uint160"", ""position"": 2}, {""name"": ""secondsInside"", ""type"": ""uint32"", ""position"": 3}]"
0xa180bedd56438c596c9aced94d03a3001c5bb83c,,UniswapV3Pool,swap,128acb08,nonpayable,"[{""name"": ""recipient"", ""type"": ""address"", ""position"": 1}, {""name"": ""zeroForOne"", ""type"": ""bool"", ""position"": 2}, {""name"": ""amountSpecified"", ""type"": ""int256"", ""position"": 3}, {""name"": ""sqrtPriceLimitX96"", ""type"": ""uint160"", ""position"": 4}, {""name"": ""data"", ""type"": ""bytes"", ""position"": 5}]","[{""name"": ""amount0"", ""type"": ""int256"", ""position"": 1}, {""name"": ""amount1"", ""type"": ""int256"", ""position"": 2}]"
0xa180bedd56438c596c9aced94d03a3001c5bb83c,,UniswapV3Pool,tickBitmap,5339c296,view,"[{""name"": """", ""type"": ""int16"", ""position"": 1}]","[{""name"": """", ""type"": ""uint256"", ""position"": 1}]"
0xa180bedd56438c596c9aced94d03a3001c5bb83c,,UniswapV3Pool,tickSpacing,d0c93a7c,view,[],"[{""name"": """", ""type"": ""int24"", ""position"": 1}]"
0xa180bedd56438c596c9aced94d03a3001c5bb83c,,UniswapV3Pool,ticks,f30dba93,view,"[{""name"": """", ""type"": ""int24"", ""position"": 1}]","[{""name"": ""liquidityGross"", ""type"": ""uint128"", ""position"": 1}, {""name"": ""liquidityNet"", ""type"": ""int128"", ""position"": 2}, {""name"": ""feeGrowthOutside0X128"", ""type"": ""uint256"", ""position"": 3}, {""name"": ""feeGrowthOutside1X128"", ""type"": ""uint256"", ""position"": 4}, {""name"": ""tickCumulativeOutside"", ""type"": ""int56"", ""position"": 5}, {""name"": ""secondsPerLiquidityOutsideX128"", ""type"": ""uint160"", ""position"": 6}, {""name"": ""secondsOutside"", ""type"": ""uint32"", ""position"": 7}, {""name"": ""initialized"", ""type"": ""bool"", ""position"": 8}]"
0xa180bedd56438c596c9aced94d03a3001c5bb83c,,UniswapV3Pool,token0,0dfe1681,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0xa180bedd56438c596c9aced94d03a3001c5bb83c,,UniswapV3Pool,token1,d21220a7,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,DEFAULT_CIRCLES_NAME_PREFIX,1455d1e6,view,[],"[{""name"": """", ""type"": ""string"", ""position"": 1}]"
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,DEFAULT_CIRCLES_SYMBOL,48f813b5,view,[],"[{""name"": """", ""type"": ""string"", ""position"": 1}]"
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,MAX_SHORT_NAME,98245b0c,view,[],"[{""name"": """", ""type"": ""uint72"", ""position"": 1}]"
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,avatarToMetaDataDigest,4068e58d,view,"[{""name"": """", ""type"": ""address"", ""position"": 1}]","[{""name"": """", ""type"": ""bytes32"", ""position"": 1}]"
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,calculateShortNameWithNonce,dc03a0f3,pure,"[{""name"": ""_avatar"", ""type"": ""address"", ""position"": 1}, {""name"": ""_nonce"", ""type"": ""uint256"", ""position"": 2}]","[{""name"": ""shortName_"", ""type"": ""uint72"", ""position"": 1}]"
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,customNames,5dabbfa7,view,"[{""name"": """", ""type"": ""address"", ""position"": 1}]","[{""name"": """", ""type"": ""string"", ""position"": 1}]"
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,customSymbols,3bb7b6c5,view,"[{""name"": """", ""type"": ""address"", ""position"": 1}]","[{""name"": """", ""type"": ""string"", ""position"": 1}]"
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,getMetadataDigest,28898d0a,view,"[{""name"": ""_avatar"", ""type"": ""address"", ""position"": 1}]","[{""name"": """", ""type"": ""bytes32"", ""position"": 1}]"
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,hub,365a86fc,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,isValidName,1e30397f,pure,"[{""name"": ""_name"", ""type"": ""string"", ""position"": 1}]","[{""name"": """", ""type"": ""bool"", ""position"": 1}]"
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,isValidSymbol,8fd4f71a,pure,"[{""name"": ""_symbol"", ""type"": ""string"", ""position"": 1}]","[{""name"": """", ""type"": ""bool"", ""position"": 1}]"
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,name,01984892,view,"[{""name"": ""_avatar"", ""type"": ""address"", ""position"": 1}]","[{""name"": """", ""type"": ""string"", ""position"": 1}]"
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,registerCustomName,d1998893,nonpayable,"[{""name"": ""_avatar"", ""type"": ""address"", ""position"": 1}, {""name"": ""_name"", ""type"": ""string"", ""position"": 2}]",[]
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,registerCustomSymbol,e27871dd,nonpayable,"[{""name"": ""_avatar"", ""type"": ""address"", ""position"": 1}, {""name"": ""_symbol"", ""type"": ""string"", ""position"": 2}]",[]
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,registerShortName,829c0fde,nonpayable,[],[]
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,registerShortNameWithNonce,c5a5688c,nonpayable,"[{""name"": ""_nonce"", ""type"": ""uint256"", ""position"": 1}]",[]
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,searchShortName,e9973f7c,view,"[{""name"": ""_avatar"", ""type"": ""address"", ""position"": 1}]","[{""name"": ""shortName_"", ""type"": ""uint72"", ""position"": 1}, {""name"": ""nonce_"", ""type"": ""uint256"", ""position"": 2}]"
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,setMetadataDigest,e44b8c35,nonpayable,"[{""name"": ""_avatar"", ""type"": ""address"", ""position"": 1}, {""name"": ""_metadataDigest"", ""type"": ""bytes32"", ""position"": 2}]",[]
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,shortNameToAvatar,4a4b8ae3,view,"[{""name"": """", ""type"": ""uint72"", ""position"": 1}]","[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,shortNames,013046ae,view,"[{""name"": """", ""type"": ""address"", ""position"": 1}]","[{""name"": """", ""type"": ""uint72"", ""position"": 1}]"
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,symbol,a86e3576,view,"[{""name"": ""_avatar"", ""type"": ""address"", ""position"": 1}]","[{""name"": """", ""type"": ""string"", ""position"": 1}]"
0xa27566fd89162cc3d40cb59c87aaaa49b85f3474,,NameRegistry,updateMetadataDigest,3857d9d7,nonpayable,"[{""name"": ""_metadataDigest"", ""type"": ""bytes32"", ""position"": 1}]",[]
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,activeIncentive,facb0eb1,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,burn,a34123a7,nonpayable,"[{""name"": ""bottomTick"", ""type"": ""int24"", ""position"": 1}, {""name"": ""topTick"", ""type"": ""int24"", ""position"": 2}, {""name"": ""amount"", ""type"": ""uint128"", ""position"": 3}]","[{""name"": ""amount0"", ""type"": ""uint256"", ""position"": 1}, {""name"": ""amount1"", ""type"": ""uint256"", ""position"": 2}]"
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,collect,4f1eb3d8,nonpayable,"[{""name"": ""recipient"", ""type"": ""address"", ""position"": 1}, {""name"": ""bottomTick"", ""type"": ""int24"", ""position"": 2}, {""name"": ""topTick"", ""type"": ""int24"", ""position"": 3}, {""name"": ""amount0Requested"", ""type"": ""uint128"", ""position"": 4}, {""name"": ""amount1Requested"", ""type"": ""uint128"", ""position"": 5}]","[{""name"": ""amount0"", ""type"": ""uint128"", ""position"": 1}, {""name"": ""amount1"", ""type"": ""uint128"", ""position"": 2}]"
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,dataStorageOperator,29047dfa,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,factory,c45a0155,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,flash,490e6cbc,nonpayable,"[{""name"": ""recipient"", ""type"": ""address"", ""position"": 1}, {""name"": ""amount0"", ""type"": ""uint256"", ""position"": 2}, {""name"": ""amount1"", ""type"": ""uint256"", ""position"": 3}, {""name"": ""data"", ""type"": ""bytes"", ""position"": 4}]",[]
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,getInnerCumulatives,920c34e5,view,"[{""name"": ""bottomTick"", ""type"": ""int24"", ""position"": 1}, {""name"": ""topTick"", ""type"": ""int24"", ""position"": 2}]","[{""name"": ""innerTickCumulative"", ""type"": ""int56"", ""position"": 1}, {""name"": ""innerSecondsSpentPerLiquidity"", ""type"": ""uint160"", ""position"": 2}, {""name"": ""innerSecondsSpent"", ""type"": ""uint32"", ""position"": 3}]"
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,getTimepoints,9d3a5241,view,"[{""name"": ""secondsAgos"", ""type"": ""uint32[]"", ""position"": 1}]","[{""name"": ""tickCumulatives"", ""type"": ""int56[]"", ""position"": 1}, {""name"": ""secondsPerLiquidityCumulatives"", ""type"": ""uint160[]"", ""position"": 2}, {""name"": ""volatilityCumulatives"", ""type"": ""uint112[]"", ""position"": 3}, {""name"": ""volumePerAvgLiquiditys"", ""type"": ""uint256[]"", ""position"": 4}]"
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,globalState,e76c01e4,view,[],"[{""name"": ""price"", ""type"": ""uint160"", ""position"": 1}, {""name"": ""tick"", ""type"": ""int24"", ""position"": 2}, {""name"": ""fee"", ""type"": ""uint16"", ""position"": 3}, {""name"": ""timepointIndex"", ""type"": ""uint16"", ""position"": 4}, {""name"": ""communityFeeToken0"", ""type"": ""uint8"", ""position"": 5}, {""name"": ""communityFeeToken1"", ""type"": ""uint8"", ""position"": 6}, {""name"": ""unlocked"", ""type"": ""bool"", ""position"": 7}]"
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,initialize,f637731d,nonpayable,"[{""name"": ""initialPrice"", ""type"": ""uint160"", ""position"": 1}]",[]
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,liquidity,1a686502,view,[],"[{""name"": """", ""type"": ""uint128"", ""position"": 1}]"
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,liquidityCooldown,17e25b3c,view,[],"[{""name"": """", ""type"": ""uint32"", ""position"": 1}]"
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,maxLiquidityPerTick,70cf754a,pure,[],"[{""name"": """", ""type"": ""uint128"", ""position"": 1}]"
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,mint,aafe29c0,nonpayable,"[{""name"": ""sender"", ""type"": ""address"", ""position"": 1}, {""name"": ""recipient"", ""type"": ""address"", ""position"": 2}, {""name"": ""bottomTick"", ""type"": ""int24"", ""position"": 3}, {""name"": ""topTick"", ""type"": ""int24"", ""position"": 4}, {""name"": ""liquidityDesired"", ""type"": ""uint128"", ""position"": 5}, {""name"": ""data"", ""type"": ""bytes"", ""position"": 6}]","[{""name"": ""amount0"", ""type"": ""uint256"", ""position"": 1}, {""name"": ""amount1"", ""type"": ""uint256"", ""position"": 2}, {""name"": ""liquidityActual"", ""type"": ""uint128"", ""position"": 3}]"
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,positions,514ea4bf,view,"[{""name"": """", ""type"": ""bytes32"", ""position"": 1}]","[{""name"": ""liquidity"", ""type"": ""uint128"", ""position"": 1}, {""name"": ""lastLiquidityAddTimestamp"", ""type"": ""uint32"", ""position"": 2}, {""name"": ""innerFeeGrowth0Token"", ""type"": ""uint256"", ""position"": 3}, {""name"": ""innerFeeGrowth1Token"", ""type"": ""uint256"", ""position"": 4}, {""name"": ""fees0"", ""type"": ""uint128"", ""position"": 5}, {""name"": ""fees1"", ""type"": ""uint128"", ""position"": 6}]"
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,setCommunityFee,7c0112b7,nonpayable,"[{""name"": ""communityFee0"", ""type"": ""uint8"", ""position"": 1}, {""name"": ""communityFee1"", ""type"": ""uint8"", ""position"": 2}]",[]
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,setIncentive,7c1fe0c8,nonpayable,"[{""name"": ""virtualPoolAddress"", ""type"": ""address"", ""position"": 1}]",[]
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,setLiquidityCooldown,289fe9b0,nonpayable,"[{""name"": ""newLiquidityCooldown"", ""type"": ""uint32"", ""position"": 1}]",[]
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,setTickSpacing,f085a610,nonpayable,"[{""name"": ""newTickSpacing"", ""type"": ""int24"", ""position"": 1}]",[]
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,swap,128acb08,nonpayable,"[{""name"": ""recipient"", ""type"": ""address"", ""position"": 1}, {""name"": ""zeroToOne"", ""type"": ""bool"", ""position"": 2}, {""name"": ""amountRequired"", ""type"": ""int256"", ""position"": 3}, {""name"": ""limitSqrtPrice"", ""type"": ""uint160"", ""position"": 4}, {""name"": ""data"", ""type"": ""bytes"", ""position"": 5}]","[{""name"": ""amount0"", ""type"": ""int256"", ""position"": 1}, {""name"": ""amount1"", ""type"": ""int256"", ""position"": 2}]"
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,swapSupportingFeeOnInputTokens,71334694,nonpayable,"[{""name"": ""sender"", ""type"": ""address"", ""position"": 1}, {""name"": ""recipient"", ""type"": ""address"", ""position"": 2}, {""name"": ""zeroToOne"", ""type"": ""bool"", ""position"": 3}, {""name"": ""amountRequired"", ""type"": ""int256"", ""position"": 4}, {""name"": ""limitSqrtPrice"", ""type"": ""uint160"", ""position"": 5}, {""name"": ""data"", ""type"": ""bytes"", ""position"": 6}]","[{""name"": ""amount0"", ""type"": ""int256"", ""position"": 1}, {""name"": ""amount1"", ""type"": ""int256"", ""position"": 2}]"
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,tickSpacing,d0c93a7c,view,[],"[{""name"": """", ""type"": ""int24"", ""position"": 1}]"
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,tickTable,c677e3e0,view,"[{""name"": """", ""type"": ""int16"", ""position"": 1}]","[{""name"": """", ""type"": ""uint256"", ""position"": 1}]"
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,ticks,f30dba93,view,"[{""name"": """", ""type"": ""int24"", ""position"": 1}]","[{""name"": ""liquidityTotal"", ""type"": ""uint128"", ""position"": 1}, {""name"": ""liquidityDelta"", ""type"": ""int128"", ""position"": 2}, {""name"": ""outerFeeGrowth0Token"", ""type"": ""uint256"", ""position"": 3}, {""name"": ""outerFeeGrowth1Token"", ""type"": ""uint256"", ""position"": 4}, {""name"": ""outerTickCumulative"", ""type"": ""int56"", ""position"": 5}, {""name"": ""outerSecondsPerLiquidity"", ""type"": ""uint160"", ""position"": 6}, {""name"": ""outerSecondsSpent"", ""type"": ""uint32"", ""position"": 7}, {""name"": ""initialized"", ""type"": ""bool"", ""position"": 8}]"
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,timepoints,74eceae6,view,"[{""name"": ""index"", ""type"": ""uint256"", ""position"": 1}]","[{""name"": ""initialized"", ""type"": ""bool"", ""position"": 1}, {""name"": ""blockTimestamp"", ""type"": ""uint32"", ""position"": 2}, {""name"": ""tickCumulative"", ""type"": ""int56"", ""position"": 3}, {""name"": ""secondsPerLiquidityCumulative"", ""type"": ""uint160"", ""position"": 4}, {""name"": ""volatilityCumulative"", ""type"": ""uint88"", ""position"": 5}, {""name"": ""averageTick"", ""type"": ""int24"", ""position"": 6}, {""name"": ""volumePerLiquidityCumulative"", ""type"": ""uint144"", ""position"": 7}]"
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,token0,0dfe1681,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,token1,d21220a7,view,[],"[{""name"": """", ""type"": ""address"", ""position"": 1}]"
0xa58b0b919fe089edb0266f11c518768031268f55,,AlgebraPool,totalFeeGrowth0Token,6378ae44,view,[],"[{""name"": """", ""type"": ""uint256"", ""position"": 1}]"
